new_status,verdict,status,score,source,title,price,location,url,image_url,category,model,model_confidence,price_signal,reason,risk,seller_message,scraped_at
SKIP,SKIP,SKIP,38,Facebook Marketplace,Nintendo Wii Console with Wii Sports and Wii Sports Resort,$190,"Athens, GA",https://www.facebook.com/marketplace/item/1559735506152774,https://scontent-sea1-1.xx.fbcdn.net/v/t39.84726-6/688070466_1290451443212037_7237081148699738969_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=svDIi-i7NcsQ7kNvwFxJDbm&_nc_oc=Adq_tS-c9vn5icInPMUI0zVpOo-HrTGtUu405mlIDZrECeEi4GTaNki7TP5oPnOkUuw&_nc_zt=14&_nc_ht=scontent-sea1-1.xx&_nc_gid=MNzWAUWhLDDzwfSmaFt49Q&_nc_ss=7c289&oh=00_Af77Qjay3sh1EF-Fh1j8FBMVUxEMlJ1GHzm0Ax9669fJxw&oe=6A0032A8,game console,Nintendo Wii,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo Wii; matches Matthew interest terms: nintendo, wii",Manual review required before pickup.,"Hi, is the Nintendo Wii still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711470+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,"Vintage Apple Macintosh SE, Performa 6360 Power PC",$200,"Athens, GA",https://www.facebook.com/marketplace/item/1905858660070778,https://scontent-ord5-2.xx.fbcdn.net/v/t39.84726-6/679058055_2397878797398146_6841175878103073572_n.jpg?stp=c0.32.261.261a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=EP9_YuJ-puIQ7kNvwE7HTo4&_nc_oc=Adq3nrwS5lGLAdnFVm2E-lEYb5KPlctCNSeo7oQIYxVH88YpcekD9MuimVx9DPHexpR6LVynI1MxoUBSiEn8W9qf&_nc_zt=14&_nc_ht=scontent-ord5-2.xx&_nc_gid=wTXNH6PrD7uJHgnaw0o-bg&_nc_ss=72289&oh=00_Af5RSAz_3eGCP8KLFSTbOu1U6dfwCJ9bQF5YygDL5i3e8w&oe=6A002CD5,computer,Macintosh SE,95,NO_PRICE_SIGNAL,"model/category signal: Macintosh SE; matches Matthew interest terms: macintosh, apple",Manual review required before pickup.,"Hi, is the Macintosh SE still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710721+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,MINT Sony Net MD Walkman MZ-N505 - Portable MiniDisc Recorder KIT,$200,"Atlanta, GA",https://www.facebook.com/marketplace/item/1394198179146758,https://scontent-lax3-2.xx.fbcdn.net/v/t39.84726-6/656711898_935411878890462_4101286440095072477_n.jpg?stp=c42.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=VUA8j1WDT7sQ7kNvwE8nDw9&_nc_oc=Ado7kW3a1LG8py2DWGdOA7ZQp9Q5y6BNfv9YAy-PL13X7ZCpv5spVkM754v5RtKI86Q&_nc_zt=14&_nc_ht=scontent-lax3-2.xx&_nc_gid=C07unBR7oPQR-_FDM3LTxA&_nc_ss=72289&oh=00_Af6xKj5l-ge1aAi3w5bsnxzoQ7KbK7gZlmXFmxciP3jZsQ&oe=6A003D8D,portable audio,Sony Walkman,95,NO_PRICE_SIGNAL,"model/category signal: Sony Walkman; matches Matthew interest terms: walkman, minidisc",Manual review required before pickup.,"Hi, is the Sony Walkman still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710875+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Brand New Nintendo Wii with Wii Sports,$299,"Athens, GA",https://www.facebook.com/marketplace/item/1624899982134487,https://scontent-sea5-1.xx.fbcdn.net/v/t39.84726-6/690594576_1667444734271469_40804166364731545_n.jpg?stp=c0.67.261.261a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=dEFDwtfzpUcQ7kNvwFd8Bua&_nc_oc=AdqME57I0AFvKSqA-O0SDoA7ERKGWs0znJ2xpSDd--eKOzQ0NIGMiwE0XfSrLV4PVqU&_nc_zt=14&_nc_ht=scontent-sea5-1.xx&_nc_gid=MNzWAUWhLDDzwfSmaFt49Q&_nc_ss=7c289&oh=00_Af7PmIdIuFMqVTKA4nQN58t98m4X0Zyhti1o2M-cQ8430Q&oe=6A00447B,game console,Nintendo Wii,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo Wii; matches Matthew interest terms: nintendo, wii",Manual review required before pickup.,"Hi, is the Nintendo Wii still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711448+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Sony MiniDisc Walkman Players MZ-S1 & MZ-R500,$300,"Atlanta, GA",https://www.facebook.com/marketplace/item/850054668124720,https://scontent-lax3-1.xx.fbcdn.net/v/t39.84726-6/683135083_1925841281416547_6022387245631226510_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=VpDShCIno1QQ7kNvwGNGnb3&_nc_oc=AdrOPJcOAIdp4VA9948s2GFqBuP44cei7OLo7OCxxgDgaOzDwq4uJOTanDBBrMSpK-Y&_nc_zt=14&_nc_ht=scontent-lax3-1.xx&_nc_gid=C07unBR7oPQR-_FDM3LTxA&_nc_ss=72289&oh=00_Af4NDxxGrRcoykh7qDkrS0WltiY8NT39HOAajJjkaI3hUg&oe=6A004286,portable audio,Sony Walkman,95,NO_PRICE_SIGNAL,"model/category signal: Sony Walkman; matches Matthew interest terms: walkman, minidisc",Manual review required before pickup.,"Hi, is the Sony Walkman still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710897+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Nintendo Game Boy Micro 20th Anniversary Famicom Edition,$300,"Athens, GA",https://www.facebook.com/marketplace/item/988629743618122,https://scontent-ord5-2.xx.fbcdn.net/v/t39.84726-6/687677309_2394691241031171_4115085731808856706_n.jpg?stp=c101.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=N63ThelEfj0Q7kNvwHyY9VH&_nc_oc=AdrWLUTP4x_trayQLZN1PzhE7b5pW67b_RVq1q1LJnhqSxTHO4CZyy5nyZiXtEyij6s&_nc_zt=14&_nc_ht=scontent-ord5-2.xx&_nc_gid=CXzHgTtqU41V5Y2DEcJyEQ&_nc_ss=72289&oh=00_Af4dgvciP0euvlL6wOVTr7n0TyWutOwVj09AB__1mKIWwg&oe=6A002FB1,game console,Nintendo Game Boy,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo Game Boy; matches Matthew interest terms: nintendo, game boy",Manual review required before pickup.,"Hi, is the Nintendo Game Boy still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711228+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Refurbished Sega dreamcast console with sonic adventure and memory card,$320,"Atlanta, GA",https://www.facebook.com/marketplace/item/912205334910397,https://scontent-atl3-3.xx.fbcdn.net/v/t39.84726-6/663059353_3566393493515382_6818636044430083383_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=8tG_biwb890Q7kNvwHDquRZ&_nc_oc=AdpGxIT2bq00Oc32R69wmWnzUUOhX81pst4WsbxWiCVDxiysVGdQ4yh18l7id1r7wzI&_nc_zt=14&_nc_ht=scontent-atl3-3.xx&_nc_gid=IHb4saRPemnyrcElVjAA7g&_nc_ss=72289&oh=00_Af4X6WlZYNBkX3AypZT_D_EKo02_4POsHHjl9Ko-8N9tvw&oe=6A00587D,game console,Sega Dreamcast,95,NO_PRICE_SIGNAL,"model/category signal: Sega Dreamcast; matches Matthew interest terms: dreamcast, sega",Manual review required before pickup.,"Hi, is the Sega Dreamcast still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710933+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Nintendo 64,$350,"Athens, GA",https://www.facebook.com/marketplace/item/3637781833030166,https://scontent-atl3-2.xx.fbcdn.net/v/t39.84726-6/687042178_2185418268892389_8412073672412124406_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=5_8OB5WPzFEQ7kNvwHEmMCg&_nc_oc=AdrRfGYrg9hX4gesY0NaGSrLxD_j1C8lVgHgDo63Z5htDbLObrgg25uRA75y0gPT1mQ&_nc_zt=14&_nc_ht=scontent-atl3-2.xx&_nc_gid=4O4E_FB61Qo6vqvJlM4PyQ&_nc_ss=72289&oh=00_Af6vBImwaeE7lAJ7FRtFpeXMUubdZasTCcSGDqH0C9n4oQ&oe=6A004F9F,game console,Nintendo 64,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo 64; matches Matthew interest terms: nintendo, nintendo 64",Manual review required before pickup.,"Hi, is the Nintendo 64 still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711296+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Vintage Apple Macintosh Plus,$400,"Atlanta, GA",https://www.facebook.com/marketplace/item/3217042221809280,https://scontent-lax3-1.xx.fbcdn.net/v/t39.84726-6/672794470_3847005272109035_1600759136380630468_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=VhWnrWsEupEQ7kNvwGPW5KY&_nc_oc=AdpTATWDTzMn47UCz003ZRgxKBUInOqspSb-VnWsMXG0ElLy7PiE_53LhzO6UVcY0Ox27wIvLJDxi8zXECQsF7Am&_nc_zt=14&_nc_ht=scontent-lax3-1.xx&_nc_gid=3ffJBUI5zXhS-9tPK2vJmQ&_nc_ss=72289&oh=00_Af7JedRhrH8zPZQuM0QkOEOmUESI0c9PX8Gk-FmhWkAsEw&oe=6A00526C,computer,Macintosh Plus,95,NO_PRICE_SIGNAL,"model/category signal: Macintosh Plus; matches Matthew interest terms: macintosh, apple",Manual review required before pickup.,"Hi, is the Macintosh Plus still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710989+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Apple Ipod Classic 6th Generation 160gb Black Sealed,$499.99,"Atlanta, GA",https://www.facebook.com/marketplace/item/25896897403323573,https://scontent.fglw1-1.fna.fbcdn.net/v/t39.84726-6/680989193_824750906846999_8505030316379081007_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=Om8RKVTmWFcQ7kNvwFJOnPE&_nc_oc=AdoB_jIOfzDdM99d2DnUCE8tNIXNnxYbthVwdulQTgYVE8BzKE3sXnme8Fi5igb9mSo&_nc_zt=14&_nc_ht=scontent.fglw1-1.fna&_nc_gid=nmpBPuL2-2T3o9T0bKNowg&_nc_ss=72289&oh=00_Af73ty0PiecCD6nVfOOT3lWhsC_IXEFi414tFMu03WoNCg&oe=6A0051B6,portable audio,iPod Classic,95,NO_PRICE_SIGNAL,"model/category signal: iPod Classic; matches Matthew interest terms: ipod, apple",Manual review required before pickup.,"Hi, is the iPod Classic still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711064+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Nintendo 64 bundle collection,$4500,"Athens, GA",https://www.facebook.com/marketplace/item/2445589682624910,https://scontent-atl3-2.xx.fbcdn.net/v/t39.84726-6/670802588_945901331666629_7707655631791429483_n.jpg?stp=c0.28.261.261a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=HWMccqMYDSoQ7kNvwEPdngH&_nc_oc=Adqwq3mTLtGo10TVAvw_YIoZIn-PH_WiKOLdfUx3Vc3Hc_yjcBTnPzw-BX_0w6K6Vqg&_nc_zt=14&_nc_ht=scontent-atl3-2.xx&_nc_gid=4O4E_FB61Qo6vqvJlM4PyQ&_nc_ss=72289&oh=00_Af40wL8_vPTwr2GQmAeou5NTxudFWDLvbjQKgeGsa8bDtQ&oe=6A0045CD,game console,Nintendo 64,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo 64; matches Matthew interest terms: nintendo, nintendo 64",Manual review required before pickup.,"Hi, is the Nintendo 64 still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711311+00:00
SKIP,SKIP,SKIP,36,Facebook Marketplace,Wii U (Japan) (modded) (CONSOLE ONLY),$30,"Athens, GA",https://www.facebook.com/marketplace/item/1617023659587180,https://scontent-det1-1.xx.fbcdn.net/v/t39.84726-6/641342719_1206662978118500_4611153609217261327_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=xa1Plxw4GQwQ7kNvwEurzLP&_nc_oc=Adp3XnRak8ghfs8t_4IROtgpylBHH4UKywzQDAuUd3-7yP0vV11zxG7RBpKH2M7dbNU&_nc_zt=14&_nc_ht=scontent-det1-1.xx&_nc_gid=TS_LtFlqTM7mTq-CSTr7qw&_nc_ss=72289&oh=00_Af5QAvVi2e7tBaFduAyth8dxcBPdsBbZepo8ZhYweHph0g&oe=6A005E34,game console,Nintendo Wii U,85,NO_PRICE_SIGNAL,"model/category signal: Nintendo Wii U; matches Matthew interest terms: wii, wii u",Manual review required before pickup.,"Hi, is the Nintendo Wii U still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711034+00:00
SKIP,SKIP,SKIP,36,Facebook Marketplace,Fat Playstation 2 PS2 Bundle READ,$45,"Athens, GA",https://www.facebook.com/marketplace/item/1441151317320216,https://scontent.fagc1-2.fna.fbcdn.net/v/t39.84726-6/683493242_1469531611331513_5432132057603345963_n.jpg?stp=c0.0.261.261a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=6_Giam37x4UQ7kNvwG_-aCM&_nc_oc=AdpXZs8PZB4S6zDIOpFhMe4mAE803jH5z-I0MceDqMr1s5b5inXxMMrNSOPZlKGcG2E&_nc_zt=14&_nc_ht=scontent.fagc1-2.fna&_nc_gid=4d62AvTlKpO1oVRbeU6HQQ&_nc_ss=72289&oh=00_Af5-jZzLtOhZHKMgzhgCFpnz7olLK9joLKuWo4cFw8H3LQ&oe=6A002E59,game console,Sony PlayStation 2,85,NO_PRICE_SIGNAL,"model/category signal: Sony PlayStation 2; matches Matthew interest terms: playstation, ps2",Manual review required before pickup.,"Hi, is the Sony PlayStation 2 still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711172+00:00
SKIP,SKIP,SKIP,36,Facebook Marketplace,Wii U - 32GB (Black),$120,"Athens, GA",https://www.facebook.com/marketplace/item/24583238164707486,https://scontent-det1-1.xx.fbcdn.net/v/t39.84726-6/647139455_1467542111630659_3689136714071375314_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=ikHWytJv940Q7kNvwFmn2k8&_nc_oc=AdrfwOPhR3DrrVaon9RqpFtsCQIx257Zw-H9TFFeBUGcfsZ1ioeZKgXP6a1APgkQj8I&_nc_zt=14&_nc_ht=scontent-det1-1.xx&_nc_gid=TS_LtFlqTM7mTq-CSTr7qw&_nc_ss=72289&oh=00_Af6a_JJm2ZrFboVJxuMlUpByY7gvmkvheHSKs2RiSd_3dQ&oe=6A0047A7,game console,Nintendo Wii U,85,NO_PRICE_SIGNAL,"model/category signal: Nintendo Wii U; matches Matthew interest terms: wii, wii u",Manual review required before pickup.,"Hi, is the Nintendo Wii U still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711039+00:00
SKIP,SKIP,SKIP,36,Facebook Marketplace,Wii U Bundle,$125,"Athens, GA",https://www.facebook.com/marketplace/item/2058243361639324,https://scontent-det1-1.xx.fbcdn.net/v/t39.84726-6/640014548_1625438745321691_2996348518840352130_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=fCqUKtBNFsoQ7kNvwGgVtrX&_nc_oc=AdoOTS44q36Rw1cUblEr2tXicbI04Z_hAbc-4Shd74vJEnGW7zjrUnrqoiE81hICqsk&_nc_zt=14&_nc_ht=scontent-det1-1.xx&_nc_gid=TS_LtFlqTM7mTq-CSTr7qw&_nc_ss=72289&oh=00_Af4CfsvVnp-gY1LwvQC2NUZ0bEf16H6JrfQ-0Bt4Q10fVw&oe=6A004DE8,game console,Nintendo Wii U,85,NO_PRICE_SIGNAL,"model/category signal: Nintendo Wii U; matches Matthew interest terms: wii, wii u",Manual review required before pickup.,"Hi, is the Nintendo Wii U still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711006+00:00
SKIP,SKIP,SKIP,36,Facebook Marketplace,Wii and Wii u both modded,$200,"Athens, GA",https://www.facebook.com/marketplace/item/732229296605500,https://scontent-det1-1.xx.fbcdn.net/v/t39.84726-6/613498017_1399821980980239_3402158320730402780_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=AFsF3fZ6Va8Q7kNvwG7KiIu&_nc_oc=Adq51QaAT25Ba5RUsoZdMW4S5JYUqtCB7xqJOQ59Iu7oFZqnJ-0pIinoNsOT6gPeo4o&_nc_zt=14&_nc_ht=scontent-det1-1.xx&_nc_gid=TS_LtFlqTM7mTq-CSTr7qw&_nc_ss=72289&oh=00_Af7rmAJJ87K4avCPlweLhjVrcMX1ZgW2R51poyr67UDb3g&oe=6A00596A,game console,Nintendo Wii U,85,NO_PRICE_SIGNAL,"model/category signal: Nintendo Wii U; matches Matthew interest terms: wii, wii u",Manual review required before pickup.,"Hi, is the Nintendo Wii U still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711029+00:00
SKIP,SKIP,SKIP,34,Facebook Marketplace,Sony Walkman NWZ‑E473,$30,"Athens, GA",https://www.facebook.com/marketplace/item/912083621604319,https://scontent-atl3-3.xx.fbcdn.net/v/t39.84726-6/649464272_1458957988912944_3185267634902967085_n.jpg?stp=c0.42.261.261a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=sCbxN9hib-YQ7kNvwEP7eM7&_nc_oc=AdqeP-1ZO99kZiUIjpZz71yDsjfXoN7WazptJPkuJ4DtTo6ZtB38U357VOBQwlLaAeM&_nc_zt=14&_nc_ht=scontent-atl3-3.xx&_nc_gid=kc5B5c97RaHMUpFs99hGvA&_nc_ss=7c289&oh=00_Af76ZiX0Y9ibCsDiYQMwbOz820OdaLmCTFysC6Bu3n74_A&oe=6A0051A3,portable audio,Sony Walkman,95,NO_PRICE_SIGNAL,model/category signal: Sony Walkman; matches Matthew interest terms: walkman,Manual review required before pickup.,"Hi, is the Sony Walkman still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710509+00:00
SKIP,SKIP,SKIP,34,Facebook Marketplace,Sony walkman,$35,"Athens, GA",https://www.facebook.com/marketplace/item/2641789666195035,https://scontent-atl3-1.xx.fbcdn.net/v/t39.84726-6/657267961_1724138328548281_7035339644796860343_n.jpg?stp=c0.42.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=gXFdEVMkkAgQ7kNvwGiBOzn&_nc_oc=AdrO5N77sHYFz5zbbjZq1YXzuE6g7Kj_Whxsz0-HtYmN7OcsiNzeJ_MmY-WKeF9L4k0&_nc_zt=14&_nc_ht=scontent-atl3-1.xx&_nc_gid=kc5B5c97RaHMUpFs99hGvA&_nc_ss=7c289&oh=00_Af6pLWffbdUKKdUDXhnZaL3QW3WE43KzNWVwzlCgImJ5TQ&oe=6A0042E9,portable audio,Sony Walkman,95,NO_PRICE_SIGNAL,model/category signal: Sony Walkman; matches Matthew interest terms: walkman,Manual review required before pickup.,"Hi, is the Sony Walkman still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710493+00:00
SKIP,SKIP,SKIP,34,Facebook Marketplace,Sony Playstation 2 Console,$50,"Athens, GA",https://www.facebook.com/marketplace/item/26845616011717498,https://scontent.fagc1-1.fna.fbcdn.net/v/t39.84726-6/682710108_4681790028718841_4756338982898882892_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=CKpbF-eGh5cQ7kNvwEZPVms&_nc_oc=AdqWI_XjmDVd9SqFrJNPYAtujXOOK_ciGXd6DJGjCeEB58-itLmUIYsOmBXgPnDRRtc&_nc_zt=14&_nc_ht=scontent.fagc1-1.fna&_nc_gid=4d62AvTlKpO1oVRbeU6HQQ&_nc_ss=72289&oh=00_Af4RGkDLEqaIEevN66ywfOnKZYXTIaxSmgZkq0ZkG_RQ-g&oe=6A00325D,game console,Sony PlayStation 2,95,NO_PRICE_SIGNAL,model/category signal: Sony PlayStation 2; matches Matthew interest terms: playstation,Manual review required before pickup.,"Hi, is the Sony PlayStation 2 still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711176+00:00
SKIP,SKIP,SKIP,34,Facebook Marketplace,Sony Sports Walkman WM-SXF39 - Yellow - Works - Auto Reverse,$60,"Athens, GA",https://www.facebook.com/marketplace/item/1849864129306155,https://scontent-atl3-2.xx.fbcdn.net/v/t39.84726-6/686506029_1474928984125393_392531836132251010_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=JhIpBQ2KPz0Q7kNvwH8WBaz&_nc_oc=AdpW5BOKMmJJxMM35GTyWjFzb6M-2q263nE5Nvol3EZ7aAtgtDnuCFLqeOWEmI4OJbI&_nc_zt=14&_nc_ht=scontent-atl3-2.xx&_nc_gid=kc5B5c97RaHMUpFs99hGvA&_nc_ss=7c289&oh=00_Af54WGFDZLGsSYoY3jDBC2Cwm38Q0XD_hvqzwQevOfC35w&oe=6A0052E6,portable audio,Sony Walkman,95,NO_PRICE_SIGNAL,model/category signal: Sony Walkman; matches Matthew interest terms: walkman,Manual review required before pickup.,"Hi, is the Sony Walkman still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710504+00:00
SKIP,SKIP,SKIP,34,Facebook Marketplace,Harmon Kardan hk385i Linear Phase Stereo Receiver,$80,"Athens, GA",https://www.facebook.com/marketplace/item/959778386701901,https://scontent-phl2-1.xx.fbcdn.net/v/t39.84726-6/660615489_1309420971104952_2789614712499871324_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=-LyBBtlGE3IQ7kNvwEf_08I&_nc_oc=Adp_IRLue_n7yE8Z5fyvrp0G-hdzE3z3tgJ-NnyyFHiz4aj5AvjPXQ-Z1g-UutNqiLHd7Oby3_AHFXzljFfp87jP&_nc_zt=14&_nc_ht=scontent-phl2-1.xx&_nc_gid=N5IWqBvXKgBwjeODL0GG-w&_nc_ss=72289&oh=00_Af4Xqq19cON2YB2dm9F3ObYOiyctuLWZiQb3PWIhK8-ALQ&oe=6A002979,receiver,Harman Kardon HK-385I,80,NO_PRICE_SIGNAL,"model/category signal: Harman Kardon HK-385I; matches Matthew interest terms: stereo, receiver",Manual review required before pickup.,"Hi, is the Harman Kardon HK-385I still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710653+00:00
SKIP,SKIP,SKIP,34,Facebook Marketplace,Realistic STA-82 Vintage Receiver circa 1975-76 both channels working,$80,"Athens, GA",https://www.facebook.com/marketplace/item/2366207890526676,https://scontent-phl2-1.xx.fbcdn.net/v/t39.84726-6/675462157_926799270156954_416614460574006661_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=CCt2PSJOHwIQ7kNvwHMbfqk&_nc_oc=AdoCQSOAPZmqdXKgnPhsW20LMstBZH3gXgcdLsC-EETcxIAFw3ypZlWVtpdtCZuIb1gGTG_qCgSNMDuQI28gkGr8&_nc_zt=14&_nc_ht=scontent-phl2-1.xx&_nc_gid=N5IWqBvXKgBwjeODL0GG-w&_nc_ss=72289&oh=00_Af5fGZObfAWxucxh_9jkNXO8H_nxxUvp7-OguSAFVFeFQA&oe=6A005331,receiver,Realistic STA-82,95,NO_PRICE_SIGNAL,model/category signal: Realistic STA-82; matches Matthew interest terms: receiver,Manual review required before pickup.,"Hi, is the Realistic STA-82 still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710669+00:00
SKIP,SKIP,SKIP,34,Facebook Marketplace,Nintendo Game Cube,$99,"Atlanta, GA",https://www.facebook.com/marketplace/item/1775395050083354,https://scontent.fhnl3-1.fna.fbcdn.net/v/t39.84726-6/654233036_1552918352473594_7369150839273265392_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=gJ-p88gZG3MQ7kNvwFwafAn&_nc_oc=AdrMO2jZk72TURCvTFdmFDI4oytE0_V64O-aJKgbQQW084TkTHIIefBdz-jY_tGIS2U&_nc_zt=14&_nc_ht=scontent.fhnl3-1.fna&_nc_gid=2FxNi63Sn22cMe2Ai2T0Xw&_nc_ss=72289&oh=00_Af7W4s4O1cVgaQwXXB2SSsyvqNa6gg2obKW9eHjYcNGpFA&oe=6A003792,game console,Nintendo GameCube,95,NO_PRICE_SIGNAL,model/category signal: Nintendo GameCube; matches Matthew interest terms: nintendo,Manual review required before pickup.,"Hi, is the Nintendo GameCube still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710846+00:00
SKIP,SKIP,SKIP,34,Facebook Marketplace,U-Turn Orbit Turntable & Dust cover,$100,"Athens, GA",https://www.facebook.com/marketplace/item/1451837469390670,https://scontent-ord5-3.xx.fbcdn.net/v/t39.84726-6/683929735_3135430090000755_1515563223675382014_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_aid=0&_nc_ohc=wJwOassUh74Q7kNvwFfawgs&_nc_oc=AdqUYLIrl-Mt1F16j5PS5bfakQODwnZyJh5_9lrtFoj3t2wrARS1hOmiEQhujzhb9FE&_nc_zt=14&_nc_ht=scontent-ord5-3.xx&_nc_gid=2_NtCliyp9iEvNLmhOMoCw&_nc_ss=7c289&oh=00_Af74gHpJnrGTttnPISJfyDuUzrXgjcdqnDM4ZgCRQgDiwQ&oe=6A004DF6,turntable,U-Turn Orbit,95,NO_PRICE_SIGNAL,model/category signal: U-Turn Orbit; matches Matthew interest terms: turntable,Manual review required before pickup.,"Hi, is the U-Turn Orbit still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711278+00:00
